actual,predicted
2798.0,1688.6472
1428.0,1386.7761
86925.0,145192.42
2290.0,2411.4597
2029.0,5819.6514
315316.0,266409.16
20127.0,21373.453
102335.0,97566.99
16821.0,12114.11
59266.0,45052.395
20034.0,24222.916
73823.0,111658.66
515925.00000000006,407261.62
3034.0,5172.8975
5735.0,12221.63
15359.0,13747.706
210012.0,299107.72
1563.0,2048.3933
4743.0,14445.39
33.0,-916.6965
4507.0,9483.071
2741.0,2505.405
1565.0,1422.7097
3164.0,3346.6863
1855.0,1548.8542
658.0,2447.7097
1654.0,1998.5496
2088.0,5054.5654
2183.0,2588.4636
2079.0,2839.9714
1097.0,1491.4402
3146.0,9449.72
4986.0,6795.382
7829.0,16962.105
78990.0,94041.71
0.0,-813.1691
2859.0,3269.5964
921.0,389.8543
785.0,1851.8074
7947.0,7493.5693
93555.0,115471.08
3124.0,1808.1628
1911.0,3164.5613
35349.0,20492.656
6138.0,5755.995
1389.0,2318.6277
4865.0,4111.1865
4728.0,3332.9988
892.0,4391.8545
3691.0,9035.046
1083.0,1941.4988
2178.0,72.99884
220039.0,230075.89
121117.0,143701.83
14170.999999999996,27948.479
1374.0,1487.2527
52420.0,46232.043
17492.0,9263.485
2564.0,4324.1357
8016.0,7426.1787
18359.0,39408.86
1303.0,-817.99725
62718.0,69660.73
2831.0,3312.241
2049.0,2808.784
38360.0,25866.002
254174.0,149510.23
11333.0,15956.224
5421.0,5630.5264
2788.0,3227.069
847.0,926.7957
133762.0,139334.03
1136.0,1022.2996
14136.999999999996,17838.74
16128.0,21789.338
13548.0,1158.7761
23577.0,20844.03
81275.0,90907.96
1444.0,907.8543
771424.0,549833.56
936.0,3253.8503
72890.0,78215.91
20328.0,4166.4287
1897.0,2776.2175
7822.0,6531.546
1047.0,2087.6902
67505.0,43673.82
2354.0,-1332.1145
1585.0,2440.3894
429.0,1801.9128
108578.0,120439.72
1754.0,1438.5144
976.0,-435.85272
67168.0,60526.08
105593.0,156529.77
2616.0,4137.878
3202.0,5952.6865
1673.0,2686.6042
62573.0,75352.47
474.0,2500.323
66935.0,106414.96
21690.0,40148.863
402.0,6924.956
2617.0,3467.741
21739.0,33506.13
231143.0,171177.73
2777.0,1388.9207
1592.0,2702.905
4156.0,10719.196
7794.0,6786.495
393.0,1882.5925
968.0,2270.5144
25974.0,23476.863
6747.0,7316.624
141405.0,129553.46
543.0,-628.55585
1278.0,3644.5613
4324.0,3821.4753
810.0,627.6551
4424.0,181.04572
1817.0,2246.5574
81670.0,170423.12
1021.0,2752.6277
139620.0,120836.87
3302.0,4809.4443
351948.0,459820.22
1859.0,4454.749
26291.0,14752.128
15685.0,29468.195
642.0,2312.5183
273350.00000000006,265207.25
2044.0,2244.3816
50694.0,48686.734
2074.0,-278.716
22250.0,18485.24
1720.0,8678.452
34108.0,41525.78
40769.0,76394.9
8812.0,1940.9402
3439.0,3984.2917
934.0,1577.3425
1674.0,5507.581
2539.0,2485.4011
635.0,201.18243
4519.0,2912.4675
1315.0,3313.6472
19830.0,9563.552
1280.0,1505.741
1175.0,2659.5574
29609.0,26471.602
5228.0,2880.9128
731.0,1134.8738
861.0,4322.21
1160.0,-479.841
67245.0,42641.395
773.0,1877.5105
471.0,1582.6902
312.0,1415.7019
883.0,1219.0964
4498.0,3993.6316
314450.0,216257.92
19437.0,19918.049
379.0,1013.0926
4317.0,8117.538
713.0,35.45587
67531.0,86766.67
1443.0,2719.827
3376.0,4263.7373
5854.0,7967.9287
8339.0,8433.874
22993.0,5373.409
1243.0,2593.194
58.0,-519.0324
2781.0,3332.6863
1023.0,1538.1472
4010.0,3747.237
1313.0,2030.6941
1617.0,3064.8933
1973.0,2449.5652
60239.0,67360.164
13147.0,12098.466
11768.000000000004,6867.1396
2166.0,1865.8582
38933.0,56423.418
10742.0,14068.569
505.0,1965.6902
1374.0,-377.35272
439998.0,273794.44
16141.0,12836.528
1169.0,454.44806
6138.0,2067.6902
65165.0,52569.004
10872.0,5384.6826
1610.0,3643.073
2447.0,2277.5613
863.0,1176.9675
32780.0,13968.556
22512.0,4523.8584
54715.0,34518.523
1282.0,1799.9675
510.0,1628.737
6258.0,5752.4717
3256.0,3633.2253
4984.0,2892.573
5865.0,6844.823
938.0,1497.9636
1354.0,2007.5261
1783.0,6483.546
2853.0,1446.948
1234.0,4550.116
1862.0,1278.9792
470886.00000000006,324902.84
440837.0,396612.9
2838.0,3004.4324
4382.0,8163.6865
1103.0,1442.9832
2521.0,2818.6394
22366.0,22337.936
7235.0,4344.4365
1781.0,917.5809
2549.0,742.99493
11836.000000000004,8157.8896
711.0,3450.7878
2116.0,3044.4597
6252.0,12507.03
3181.0,2994.9558
7016.0,8095.7725
2823.0,296.92072
3249.0,3428.8699
988.0,1649.0808
18480.0,38767.652
722.0,1965.3972
100781.0,98598.34
985.0,3186.6667
2012.0,134.56915
7080.0,9274.515
1337.0,1589.9441
1950.0,1979.0574
175712.0,162523.14
763.0,3187.7488
2104.0,1727.0652
4241.0,4234.6475
1387.0,4692.343
2690.0,2243.0613
3229.0,2143.1863
10274.0,24626.504
662.0,-114.8996
592.0,211.74493
6900.0,1551.4792
3023.0,6553.8154
989.0,1597.0222
38849.0,30136.021
97292.0,164701.39
995.0,100.41681
2772.0,5207.7373
109322.0,129007.14
3003.0,3365.2136
681.0,2341.8347
3470.0,4909.9795
3212.0,3432.4597
5170.0,4410.3506
121188.0,120882.195
13842.0,4779.218
50.0,-435.23163
70.0,-367.92303
949.0,1360.8542
612.0,636.44025
76409.0,39930.324
3508.0,2707.7957
223656.0,217093.58
12522.0,28144.852
4844.0,8159.9834
6977.0,4360.624
198144.0,282499.78
12316.0,32263.664
6202.0,6931.7725
14.0,-2329.9895
193682.0,218247.47
85227.0,125679.56
3722.0,5139.1514
1921.0,1187.9597
69454.0,87412.9
110249.0,101908.18
1156.0,1483.362
164998.0,95715.805
3561.0,3934.5886
1686.0,2143.991
2454.0,2682.5066
159638.0,214908.12
734.0,2619.819
169376.0,106901.016
8104.0,14236.522
6353.0,8523.858
21397.0,27634.938
67710.0,102069.664
8475.0,21083.95
12381.000000000004,9905.663
426.0,7442.3857
59186.0,35136.754
3951.0,5304.8467
2073.0,2637.8894
138040.0,190754.95
1080.0,146.6004
68833.0,73492.01
2241.0,4231.5615
41001.0,29211.066
5372.0,6063.7725
14761.0,12155.058
748.0,-1099.8918
3159.0,3206.6355
31991.0,52656.723
2076.0,2376.1199
4576.0,3308.694
594.0,955.2762
15052.0,15957.653
3491.0,262.4129
742.0,-455.49725
934.0,-57.63788
94112.0,37719.97
48294.0,61049.58
2315.0,2892.4753
4916.0,6947.4365
108270.0,117602.734
1447.0,3017.9402
19128.0,12636.538
191698.0,282479.75
5951.0,5811.9053
228016.0,231913.3
84661.0,65404.742
206981.0,238966.58
2432.0,5413.9287
24000.0,59137.19
8570.0,6035.8076
1455.0,4787.538
1273.0,398.36993
804.0,-88.2121
2159.0,2944.452
6613.0,14125.001
13778.000000000004,26919.666
4353.0,5017.7686
630760.0,691944.25
2725.0,11796.171
3243.0,5279.1084
6065.0,5070.952
1497.0,4512.882
8944.0,9507.542
2515.0,3131.4832
4639.0,8913.37
2375.0,1971.866
10260.999999999996,3686.2488
4287.0,10874.626
1221.0,2439.2761
3321.0,2934.8933
154009.00000000003,215294.42
75173.0,106408.21
38068.0,34963.2
1288.0,2033.5339
2270.0,2341.0457
503.0,3234.9207
16660.0,13373.892
12665.0,25842.764
188785.0,134237.84
544704.9999999999,456380.6
17153.0,17235.83
53424.0,86169.59
4159.0,1776.6511
1265.0,1735.4089
17518.0,20839.727
193144.0,383021.75
334110.0,308789.62
7648.0,4590.452
2310.0,4546.1475
41849.0,93188.414
717.0,2424.7878
3413.0,2507.944
71256.0,67382.836
1614.0,2886.9675
1239.0,1251.6472
1975.0,1754.4441
3932.0,4133.698
3984.0,7509.1436
797.0,1137.5144
1297.0,655.8621
3413.0,17755.08
13173.0,14530.405
53924.0,43674.39
1647.0,4093.784
107168.0,171696.11
5373.0,2306.3972
1152.0,1491.2878
8294.0,5736.624
6556.0,7138.3545
756.0,2448.6863
1059.0,-574.384
458.0,1355.8425
49915.0,33093.023
29283.0,28836.146
827.0,-1568.7083
49299.0,43863.766
1797.0,4685.3584
170302.0,105849.31
9818.0,2335.1863
2548.0,3849.694
1295.0,1668.0378
1305.0,5577.046
577.0,567.1785
60542.0,101885.57
927.0,1290.9675
3295.0,2900.1824
726.0,1645.9714
0.0,-1013.1066
2012.0,4218.3936
165333.0,183685.72
69993.0,74610.086
805.0,1172.3933
1832.0,2107.2957
1057.0,2251.487
0.0,-1470.4114
5801.0,4152.718
2751.0,2735.6355
137.0,-787.2668
2161.0,1902.323
915.0,2642.702
3992.0,4365.753
695.0,1003.8387
1029.0,1878.9402
13001.000000000004,12089.595
24697.0,23239.482
562.0,756.4246
1139.0,-1509.9661
20335.0,30383.625
18057.0,9359.2295
1840.0,5924.2686
4398.0,2388.9167
23512.0,37166.773
110440.0,125679.6
119720.0,131830.69
875.0,2276.0535
117948.0,130968.81
4989.0,6709.0264
1122.0,4430.5537
473070.0,244856.05
123488.0,87412.51
241144.0,302621.97
165.0,1666.8308
1206.0,1477.6433
933.0,541.5965
4363.0,2465.194
6703.0,13026.349
42703.0,41543.99
1266.0,4286.0186
307585.0,328633.38
1592.0,2514.6082
5225.0,7508.8193
4572.0,4290.3584
837.0,959.25275
10356.0,4269.718
10353.0,7547.7686
73234.0,69752.62
0.0,16394.646
378.0,1286.8933
4556.0,5848.8857
2068.0,2342.819
640.0,382.9168
1922.0,3345.9714
37490.0,61025.773
10872.0,4755.2764
1585.0,-372.091
1189.0,136.92462
123892.0,96671.79
142.0,3318.1277
3878.0,4829.0576
678.0,888.0418
2512.0,2518.1433
2766.0,4826.6045
52623.0,56927.754
8793.0,11345.526
2087.0,5045.2256
5216.0,8316.851
38065.0,20422.229
626.0,2245.6316
6563.0,14064.644
1398.0,-138.5871
184121.0,260399.69
3894.0,5042.917
5514.0,8319.351
177716.0,124909.03
2626.0,4008.9167
7860.0,14092.083
902.0,10578.185
2423.0,4331.3
12913.000000000004,14517.907
51977.0,78001.164
1911.0,4196.749
80.0,2525.7527
3985.0,2424.362
1796.0,6380.5186
293145.0,188392.19
2896.0,2735.9675
22558.0,20541.785
7361.0,12936.261
1145.0,2350.6628
410.0,2845.4714
1097.0,2691.7488
3195.0,745.06134
10115.0,8315.772
1644.0,2402.0457
1606.0,2944.8933
1561.0,2419.1785
4040.0,5098.3076
777431.0,647656.94
1935.0,4436.0186
2462.0,5098.87
1362.0,1931.448
6355.0,7366.792
4895.0,7815.5225
623.0,2456.159
4032.0,6510.3076
2025.0,3271.6199
895.0,830.8934
2829.0,4015.8816
2880.0,4378.675
5689.0,5009.698
1236.0,1662.5691
888.0,1213.0691
3171.0,4703.175
55660.0,58424.625
175281.0,184435.66
2498.0,1711.7332
2251.0,1272.6628
873.0,-579.2863
41795.0,75071.95
582.0,1668.3503
25992.0,19052.973
1031.0,945.24884
585565.0,639751.75
1889.0,1679.7488
50682.0,50922.17
98261.0,51410.176
799.0,1718.0808
178226.0,149246.95
105585.0,130370.836
5717.0,4109.7725
862.0,1329.0496
35430.0,29212.969
810.0,3240.9714
1.0,-2134.1497
514.0,-875.31366
2882.0,2746.0144
296.0,302.94415
61106.0,28918.068
7186.0,1771.1902
160370.0,93299.8
784.0,255.97931
2067.0,680.4871
981.0,1699.78
185227.0,253960.16
36884.0,33891.35
605.0,1431.6199
528.0,-477.92694
1075.0,1802.7058
1678.0,2286.2917
60239.0,69012.57
722.0,-868.48553
75944.0,100873.305
4120.0,7307.9756
17567.0,24114.818
613.0,4131.8975
1958.0,3331.1628
3620.0,15752.298
1162.0,1878.1902
2523.0,12719.772
1966.0,188.88165
3307.0,13035.017
47389.0,33836.508
10422.0,7867.0576
0.0,-3116.5168
1960.0,4647.503
45989.0,30257.75
14695.999999999996,35190.812
528.0,1685.8855
1855.0,276.39728
38794.0,22422.828
987.0,2648.8542
18205.0,21836.98
18445.0,15471.659
1269.0,-1569.5208
98.0,-1761.3254
92527.0,125881.336
1418.0,3807.452
36036.0,42311.24
1278.0,2033.2878
29444.0,24095.201
88655.0,120197.78
4245.0,5740.007
1760.0,1410.8269
0.0,-2641.6301
106063.0,62117.844
6354.0,4114.7217
65694.0,33148.605
2377.0,2976.4128
43872.0,23819.377
210172.0,173087.77
2327.0,1492.5378
13482.999999999996,12362.138
1986.0,1878.155
29067.0,23959.812
816.0,268.36212
2864.0,3076.944
6252.0,5335.5615
5633.0,2647.452
3206.0,5379.253
168745.0,151876.5
5658.0,3030.3972
1100.0,1913.3347
14421.0,13813.042
84265.0,161071.1
2136.0,2773.8699
10884.0,12757.22
126862.0,96255.375
2035.0,1775.3347
9568.000000000004,-2526.0754
3668.0,2202.7136
2665.0,20768.52
4819.0,6859.159
265810.0,206830.03
19982.0,30502.133
83138.0,136697.69
4764.0,2648.241
1566.0,3257.3503
4190.0,4920.62
9775.0,11729.011
6529.0,5084.3545
3589.0,1781.8777
350943.0,457767.06
841.0,2694.952
1726.0,-1144.6301
353037.0,484271.0
2264.0,3019.1785
1988.0,-1783.9348
4924.0,5801.5615
59029.0,72543.18
2527.0,4374.753
7938.0,7386.081
2119.0,749.4871
780.0,2550.5183
7120.0,5934.5654
1387.0,62.869934
1910.0,1978.0222
13809.999999999996,10898.257
155252.0,85567.28
2098.0,2375.194
4737.0,3672.9402
1029.0,4280.4795
96771.0,113874.74
2561.0,3878.5847
28764.0,18210.219
14810.999999999996,12339.804
3597.0,2358.573
2598.0,2485.6042
22650.0,6745.55
14626.0,10255.325
74664.0,91946.875
14496.0,21308.246
202645.0,124580.6
8632.0,4644.241
1677.0,449.45197
887.0,170.72931
1302.0,2288.8582
31500.0,23091.004
68471.0,51253.797
195945.0,146943.0
70495.0,58092.727
1491.0,11627.804
22538.0,20608.576
1856.0,3228.8816
38315.0,59021.06
5126.0,3997.702
3880.0,13305.614
309899.0,329972.34
605.0,2026.5261
4721.0,10548.606
14.0,-926.7863
723.0,449.77618
3100.0,-366.966
66360.0,69595.734
228296.0,208208.6
65310.0,41218.824
1015.0,1952.155
851.0,823.93634
36796.0,51542.293
71352.0,62267.29
5989.0,10553.12
2682.0,5049.745
2466.0,3262.0144
1958.0,3349.0222
934.0,-1497.3684
636.0,1630.3855
1937.0,2819.6042
7242.0,11104.214
1826.0,1987.4949
1971.0,7000.7334
1146.0,3888.2292
954.0,1579.112
199759.0,248080.5
4476.0,17343.479
11233.0,25574.238
1989.0,3295.2527
147942.0,99647.57
5404.0,5816.296
4102.0,3132.909
672.0,-1735.2786
149757.00000000003,206372.66
34006.0,26743.201
247678.0,230190.0
7909.0,5229.503
1697.0,3471.8777
1184.0,2706.7722
4384.0,3412.9128
9184.0,8665.319
138509.0,92642.13
3343.0,6891.7686
0.0,-3278.1965
2234.0,4764.5693
1129.0,178.45197
1242.0,1361.5222
7469.0,10024.876
10624.000000000004,1189.6824
559.0,-298.5285
38374.0,41771.906
34910.0,41053.414
875.0,4360.327
1225.0,35.959778
2080.0,1090.8386
12603.999999999996,10715.009
27835.0,25055.625
7330.0,10738.671
57139.0,57722.945
91972.0,58469.754
0.0,-1781.5286
575.0,1326.8074
4855.0,5220.8076
1226.0,2174.3113
7907.0,8262.194
118055.0,85346.875
4308.0,7248.5303
11158.0,9478.603
132085.0,175396.56
345522.0,191483.14
62083.0,63253.008
12277.999999999996,4401.6084
2406.0,1519.6472
1317.0,3440.9363
5994.0,4131.163
80187.0,92141.69
3571.0,2586.034
10700.0,17557.172
5031.0,3619.8074
1902.0,2989.4207
31464.0,28013.09
928.0,-118.8996
235903.0,314421.47
478.0,2103.448
84882.0,83973.4
4860.0,7244.995
10689.0,14229.481
647.0,1412.6902
14603.0,23828.137
1028.0,-866.36053
43420.0,35051.94
7652.0,5824.796
1377.0,2972.4402
706.0,2661.1082
125664.0,168490.38
0.0,1797.9753
1519.0,2099.6707
18226.0,24504.926
4533.0,5384.62
1416.0,2507.3894
31947.0,25068.486
8902.0,4288.0186
1125.0,1287.0808
36754.0,28125.465
44360.0,51356.863
9940.0,6903.8154
101251.0,131714.0
1324.0,808.2293
709.0,3075.7175
186188.0,244716.14
6048.0,11851.026
1879.0,1998.0066
32.0,-492.35272
1109.0,877.534
3226.0,2828.327
3266.0,2607.1355
156.0,457.23322
34704.0,27073.256
1825.0,2503.4949
130809.0,182629.53
25970.0,44404.62
2821.0,5860.413
31002.0,29162.514
3730.0,4053.2097
1404.0,3934.448
763.0,1075.1863
31191.0,22634.377
2300.0,2779.7175
58315.0,39405.844
1705.0,4681.7217
8839.0,14924.626
797.0,3911.1433
292927.0,353287.94
9362.999999999996,10309.919
3314.0,857.3621
7885.0,5577.675
59372.0,159952.94
42076.0,54497.28
5100.0,20115.05
1080.0,1306.0183
4323.0,6714.6006
1543.0,1052.0691
1325.0,-787.62616
733.0,1851.4636
1942.0,4920.581
354170.0,272344.9
2066.0,3834.569
11585.0,12377.399
210.0,-1031.2747
84668.0,183771.44
680.0,83.0965
1553.0,3139.405
1258.0,4505.9873
2287.0,5512.2725
154398.0,207559.4
0.0,-1442.5364
5404.0,5615.331
712.0,864.5965
18389.0,18562.045
750.0,2446.6824
1537.0,644.0965
6978.0,7867.4795
124348.0,132930.47
1748.0,4772.0186
164013.0,219568.92
1228.0,2025.2175
5976.0,-3006.5168
10260.999999999996,9751.153
101817.0,129383.88
27107.0,27068.459
531.0,2576.0144
10.0,1099.2761
1886.0,4803.46
7377.0,3970.78
41.0,2158.4753
2681.0,3218.694
1711.0,3117.8894
8386.0,3292.0847
12383.0,11337.101
14492.000000000004,13798.087
8364.0,3986.5964
615.0,3127.2136
4391.0,5114.749
7430.0,11518.247
29425.0,31965.484
32723.0,33675.98
2527.0,1205.7253
2073.0,3031.8855
14111.000000000004,20461.234
8138.0,8243.292
620.0,2082.741
54984.0,59159.695
4325.0,5552.8154
3957.0,2275.7996
1617.0,6050.8936
27511.0,36238.918
1242.0,1293.0339
11850.000000000004,14996.944
932.0,2176.7097
10761.0,12559.446
1245.0,2396.448
198438.0,183094.12
2395.0,1283.8503
121105.0,172197.9
5842.0,11816.245
6395.0,4802.1553
142915.0,113706.19
182873.0,188883.4
1262.0,1920.4363
34280.0,46495.55
3425.0,6087.206
1101.0,2045.5027
1922.0,4438.8623
29123.0,31575.87
1793.0,2412.9363
165319.0,120091.51
9585.0,3307.4558
1079.0,-741.216
7854.0,18501.982
1737.0,2301.4246
30953.0,48547.082
7592.0,10183.595
614.0,3017.909
1983.0,6048.198
88628.0,104304.164
5245.0,4821.8506
57341.0,132812.81
9.0,1150.3386
565.0,1848.3738
50907.0,48074.34
1373.0,2412.9792
2222.0,2597.3425
19577.0,22667.242
4227.0,8402.757
914.0,2881.4597
1687.0,4372.034
133212.0,141087.25
1112.0,460.67462
29193.0,43710.74
4530.0,8928.429
4740.0,10005.575
2586.0,7866.753
985.0,694.8309
1166.0,1829.9988
518.0,3960.905
2672.0,6782.6475
1441.0,5831.4795
538.0,6822.0693
206.0,164.7215
748.0,898.26447
106477.0,98210.87
41770.0,60934.656
169611.0,284887.38
71221.0,78616.945
65062.0,78925.61
173622.0,321370.84
21547.0,39779.52
134956.0,301672.28
1526.0,1658.4558
1962.0,2709.5183
830.0,787.45197
13594.000000000004,11758.583
1471.0,1318.862
16506.0,18403.965
913.0,-243.04803
3439.0,4078.3386
54223.0,25000.9
354392.0,528258.1
204083.0,342964.03
2455.0,1789.9558
79402.0,137817.92
1614.0,4258.7764
4179.0,5332.132
1694.0,1957.2488
42523.0,74368.25
2468.0,3490.2097
715.0,134.33868
8545.0,10993.853
3797.0,4084.2175
153958.0,129986.93
1139.0,1357.0183
1469.0,1845.0339
1501.0,3996.2917
44313.0,127406.41
22449.0,22765.98
351577.0,383738.2
3332.0,3930.7722
3001.0,3721.6433
3297.0,880.241
2905.0,2234.0027
5102.0,13525.257
365.0,375.56915
55621.0,72591.74
4156.0,5933.3623
3839.0,7265.175
1036.0,2640.944
1484.0,2421.112
2244.0,4405.0654
551.0,600.6551
5229.0,4668.999
211412.0,142339.64
144.0,3712.0183
2994.0,4298.323
941.0,1809.8386
33092.0,29154.363
1594.0,1866.9988
806.0,-411.5324
12487.0,24854.11
81387.0,56684.527
13983.0,10362.5205
5082.0,6390.335
5366.0,5344.2725
6202.0,11807.993
5098.0,1441.7761
2947.0,2809.448
33803.0,38310.87
727.0,306.14728
775.0,680.1551
6684.0,9217.198
51755.0,51084.023
28745.0,22751.803
7677.0,6919.2607
13609.0,31803.064
2387.0,6081.5186
906.0,3686.1394
7289.0,19006.002
547641.0,517529.97
338139.0,612592.6
1121.0,1866.362
22065.0,35155.777
42.0,-138.48553
1178.0,5189.1123
140271.0,154831.2
3083.0,2425.3308
2269.0,4199.952
1154.0,1896.1433
19439.0,14053.575
904.0,2312.2332
125786.0,111288.91
69236.0,107276.445
1266.0,852.409
8704.0,15539.663
42185.0,55728.195
65997.0,67699.22
488.0,2454.5457
794.0,-317.00116
1514.0,5875.581
1614.0,1241.2761
63004.0,94282.516
16358.0,10631.5205
18007.0,17014.516
131949.0,100249.18
1662.0,4977.5107
1222.0,-611.6496
3378.0,4056.9988
81197.0,62986.348
1387.0,6026.495
1125.0,1453.8269
54724.0,35960.832
300771.0,229724.8
550.0,9636.005
2608.0,3875.3542
879.0,1582.7058
74903.0,81687.445
3616.0,1808.2136
2359.0,7538.593
8875.0,14237.856
2171.0,4233.577
10074.0,14684.538
1398.0,2100.3894
953.0,2080.155
731.0,738.4871
14677.000000000004,6975.214
2121.0,2759.9363
1613.0,636.4207
14894.000000000004,25879.494
2896.0,1229.5457
2463.0,2423.0144
2464.0,5256.87
1414.0,-296.06366
6106.0,5941.788
1214.0,2965.9011
113299.0,123295.47
182052.0,225163.95
2355.0,4004.5457
182880.0,213948.8
913.0,826.4754
30987.0,27503.79
8666.0,7515.6357
1626.0,2390.862
0.0,851.44025
1037939.9999999999,1168828.8
8512.0,11073.505
27536.0,25701.738
5817.0,12289.302
656.0,1028.1433
1987.0,2223.0183
3098.0,7918.6826
98904.0,33206.004
3660.0,10252.849
50036.0,48997.17
0.0,-2184.0793
268882.0,338015.9
533.0,3460.4402
31467.0,40838.523
1231.0,4715.5303
338824.0,295573.2
116259.0,115184.98
7385.0,6792.624
174273.0,155217.67
1290.0,1893.7488
575956.0,658661.06
7634.0,7366.0146
1567.0,1922.2683
1967.0,5656.116
69092.0,100603.33
452.0,815.56915
22151.0,21702.639
94288.0,78993.04
477530.0,354914.1
8839.0,11260.136
951.0,1739.7957
766.0,2628.1433
2510.0,4308.6787
28213.0,32193.6
10775.0,12311.349
104987.0,42692.72
33860.0,23871.98
835.0,2319.2605
5430.0,1284.6472
7675.0,5767.4404
5960.0,4520.0654
2190.0,2093.3386
994221.0,633563.2
1755.0,-499.16132
684802.0,563665.3
1309.0,2500.9636
1989.0,594.159
231.0,399.21368
917.0,2927.4285
1861.0,3223.2917
1002.0,2918.991
5153.0,3127.0027
1224.0,3132.616
521.0,2099.8972
372240.0,275018.78
2039.0,3425.9207
2761.0,9490.296
4354.0,6692.503
111495.0,127714.34
24370.0,24122.469
7859.0,9510.739
93865.0,94528.49
643.0,1525.2566
110578.0,275862.8
4775.0,7424.8
1699.0,2921.0261
26626.0,44200.414
2332.0,526.26447
690.0,1136.8347
2970.0,2526.534
193467.0,110305.68
5313.0,9559.007
87782.0,71564.46
41733.0,12176.528
677.0,-665.634
33127.0,17328.549
4660.0,4533.128
1735.0,2309.2722
37.0,-2083.2395
111.0,1376.0769
15771.0,17288.01
22425.0,27094.586
34869.0,29089.273
5613.0,9623.495
162815.0,113374.37
1719.0,2884.5105
10479.999999999996,9309.481
55378.0,61715.53
5577.0,19188.361
159608.0,131632.11
4178.0,5656.175
26969.0,16124.624
9630.000000000004,16970.422
445.0,1945.4949
303802.0,251664.95
551.0,535.37384
9666.0,8603.237
1348595.0,1019129.9
79554.0,78281.86
902.0,1733.9792
3169.0,2243.1042
21566.0,45159.777
22769.0,71236.8
739.0,2343.2996
13014.000000000004,9099.433
1286.0,464.08868
1714.0,1908.9675
1924.0,3635.2175
10499.999999999996,14915.325
162.0,1715.6082
712.0,3068.2878
5385.0,7448.9404
475.0,-428.4074
1769.0,2828.1746
1642.0,736.9871
17983.0,14663.839
13961.000000000004,25026.04
354.0,411.86212
1399.0,3668.3582
50255.0,53572.26
9646.0,12463.542
45151.0,49059.906
9.0,1591.8816
292.0,914.2098
4721.0,8432.304
189068.0,251442.52
1562.0,3424.194
3024.0,4992.1865
132545.0,153439.75
93211.0,55333.51
9124.0,7676.5303
1800.0,5113.7295
77324.0,46212.266
59815.0,47445.51
1188.0,4733.077
27811.0,12146.989
761142.0,511002.34
2122.0,2435.6707
3186.0,-147.55585
4588.0,4871.585
205916.0,297259.7
1003.0,8886.843
4756.0,5471.2803
4682.0,6680.1904
1251.0,968.9246
2902.0,1950.3972
1283.0,1711.9714
86673.0,136586.08
1852.0,1721.5339
130311.0,207461.33
288850.00000000006,217013.25
6893.0,13255.5205
102490.0,104193.84
1708.0,2425.0964
2935.0,6301.1357
773.0,2308.6511
7157.0,20643.861
1702.0,840.6043
4170.0,5545.9404
233954.0,277124.84
3843.0,4949.714
1185.0,3199.5847
72866.0,214503.83
6950.0,3976.0652
4086.0,4955.585
928.0,930.6512
2556.0,744.6629
9102.0,9626.603
175394.0,228480.61
0.0,129.284
57604.0,51050.582
38076.0,30027.6
483.0,975.2098
31299.0,45617.645
9407.0,10253.743
216963.0,166697.8
852.0,660.4559
2586.0,3835.0652
10224.0,7153.8467
439390.0,503423.94
252446.0,144805.88
3844.0,8962.085
2300.0,1450.2996
22688.0,19791.73
3252.0,3957.2214
1090.0,2887.8425
97511.0,124212.914
3456.0,9901.501
2407.0,5499.7725
635524.0,574817.5
1382.0,1955.4675
5296.0,14111.06
120711.0,161383.28
1033.0,6859.4014
116670.0,138630.67
547.0,1721.4675
3189.0,2791.116
4945.0,6215.3467
1174.0,-817.3254
54015.0,37400.87
11121.000000000004,5318.175
2980.0,2950.9363
602.0,2279.0027
161490.0,108354.89
7213.0,16657.545
9236.0,14068.218
1295.0,1261.1082
5746.0,4469.2607
2217.0,2599.28
4725.0,1171.0574
2602.0,1986.3152
1063.0,4062.8972
1302.0,-242.99725
6800.0,7248.378
172476.0,124467.8
518.0,-747.9504
1860.0,575.6082
8488.0,12277.8955
712.0,1927.0613
921.0,1731.823
2254.0,3292.4558
752777.0,394787.4
16638.0,11380.083
7411.0,2876.5066
22332.0,16919.691
1293.0,897.5496
101424.0,158364.27
6608.0,7592.1865
6742.0,6009.9834
34352.0,57132.59
1235.0,236.10431
4467.0,9085.901
21281.0,17351.781
1971.0,4686.749
6284.0,4842.9287
777.0,2003.8503
2470.0,2172.1667
22049.0,42691.69
4545.0,4957.62
82881.0,61469.2
88837.0,87517.664
6541.0,3099.9402
6337.0,8617.28
601.0,1681.7683
2121.0,5377.1396
78828.0,79599.734
646.0,1339.2917
115977.0,161582.7
2177.0,2349.8777
21448.0,21381.19
1728.0,1765.4792
8961.0,8053.7607
1948.0,3516.034
1999.0,1168.5925
1302.0,2558.5613
2923.0,5184.573
1670.0,4148.823
118175.0,88103.31
1478.0,2738.284
4093.0,3446.0144
14665.0,5813.089
364.0,5269.741
1578.0,1338.3855
854.0,3273.8503
33552.0,139206.16
96328.0,58883.984
51699.0,62238.77
486.0,2891.6746
1772.0,3052.2292
2638.0,4662.7256
4740.0,4514.9404
1260.0,1828.4207
1406.0,2998.4988
1278.0,792.32697
987.0,351.92853
117092.0,131255.81
7449.0,8045.6514
14190.999999999996,20490.129
101486.0,69922.875
0.0,1541.2292
894.0,1968.7292
